No.,Time,Source,Destination,Protocol,Length,Info,Label
32738,2991.074122,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
32742,2991.074341,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
32747,2991.07453,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
32794,2996.080495,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
32795,2996.080684,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
32844,3001.080474,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
32848,3001.248898,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
32853,3001.2491,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
32857,3001.249257,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
32902,3006.280573,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
32903,3006.280767,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
32952,3011.164801,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
32957,3011.165141,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
33006,3016.18066,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
33007,3016.180859,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
33057,3021.180787,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
33061,3021.338537,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
33066,3021.338733,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
33070,3021.338897,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
33121,3026.380827,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
33122,3026.380993,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
33175,3031.353072,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
33180,3031.353333,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
33227,3036.381001,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
33228,3036.381156,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
33301,3041.381106,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
33302,3041.381225,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
33315,3042.15486,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
33320,3042.155185,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
33374,3047.181275,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
33375,3047.181474,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
33422,3051.850017,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
33427,3051.850282,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
33478,3056.881309,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
33479,3056.881491,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
33528,3061.881439,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
33529,3061.906699,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
33533,3061.906901,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
33538,3061.907133,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
33587,3066.931593,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
33588,3066.931778,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
33635,3071.931672,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
33639,3072.153637,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
33644,3072.153993,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
33648,3072.154203,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
33697,3077.181717,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
33698,3077.181903,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
33714,3078.689267,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
33719,3078.689579,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
33752,3082.033984,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
33757,3082.034258,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
33808,3087.081942,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
33809,3087.082131,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
33858,3092.081931,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
33862,3092.357396,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
33866,3092.357642,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
33871,3092.357813,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
33919,3097.382078,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
33920,3097.382244,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
33971,3102.280625,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
33976,3102.280945,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
34025,3107.28217,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
34026,3107.282397,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34081,3112.282298,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
34085,3112.452608,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
34090,3112.452987,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34094,3112.453205,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
34141,3117.482275,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
34142,3117.48242,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34189,3122.356572,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
34194,3122.356883,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
34241,3127.382525,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
34242,3127.382718,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34291,3132.382583,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
34293,3132.499148,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
34297,3132.499321,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34302,3132.499514,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
34351,3137.532664,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
34352,3137.532845,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34401,3142.532726,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
34407,3142.768365,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
34412,3142.768697,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34416,3142.768897,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
34465,3147.78281,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
34466,3147.783007,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34514,3152.782837,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
34519,3152.912902,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
34524,3152.913178,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34528,3152.913474,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
34575,3157.93293,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
34576,3157.933118,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34625,3162.766023,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
34630,3162.766325,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
34677,3167.783141,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
34678,3167.783291,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34729,3172.783216,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
34731,3172.918824,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
34734,3172.918973,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34740,3172.919268,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
34787,3177.933272,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
34788,3177.933481,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34840,3182.933347,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
34841,3182.951518,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
34844,3182.951701,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34850,3182.951959,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
34900,3187.983501,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
34901,3187.983707,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34953,3192.983488,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
34955,3193.103073,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
34958,3193.103235,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34964,3193.103452,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
35011,3198.133678,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35012,3198.133835,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
35064,3203.133651,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35068,3203.366235,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
35072,3203.366435,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
35077,3203.366593,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
35126,3208.383815,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35127,3208.384007,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
35174,3213.38384,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35181,3213.845729,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
35183,3213.845857,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
35190,3213.846125,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
35239,3218.883987,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35240,3218.884184,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
35284,3223.391915,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
35289,3223.392259,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
35338,3228.434286,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35339,3228.434437,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
35386,3233.434354,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35390,3233.527703,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
35395,3233.527975,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
35399,3233.528161,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
35448,3238.534274,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35449,3238.534457,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
35496,3243.534377,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35500,3243.700459,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
35503,3243.700618,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
35509,3243.70087,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
35556,3248.734446,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35557,3248.734611,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
35608,3253.734458,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35615,3254.275739,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
35617,3254.275867,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
35624,3254.276076,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
35671,3259.284582,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35672,3259.284768,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
35718,3263.888918,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
35723,3263.889225,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
35773,3268.934772,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35774,3268.934978,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
35828,3273.934795,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35829,3273.938445,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
35832,3273.938629,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
35838,3273.938853,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
35885,3278.984871,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35886,3278.985133,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
35933,3283.984958,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35937,3284.149551,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
35942,3284.149797,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
35946,3284.149958,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
35995,3289.185122,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35996,3289.185308,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
36043,3294.089085,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
36048,3294.08939,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
36097,3299.135303,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
36098,3299.135508,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
36147,3304.135263,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
36149,3304.245665,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
36154,3304.245964,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
36158,3304.246272,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
36207,3309.28538,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
36208,3309.285581,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
36257,3314.285439,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
36261,3314.55704,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
36266,3314.557375,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
36270,3314.557628,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
36317,3319.585588,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
36318,3319.585776,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
36365,3324.406134,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
36370,3324.406392,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
36419,3329.435918,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
36420,3329.4361,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
36471,3334.435911,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
36473,3334.541473,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
36477,3334.541635,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
36482,3334.541788,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
36531,3339.585899,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
36532,3339.586086,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
36584,3344.58589,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
36589,3344.97346,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
36592,3344.973624,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
36598,3344.973831,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
36648,3349.985998,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
36649,3349.986178,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
36698,3354.71141,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
36703,3354.711716,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
36752,3359.736221,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
36753,3359.736403,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
36802,3364.736238,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
36805,3364.869483,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
36808,3364.869626,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
36814,3364.869859,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
36861,3369.88637,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
36862,3369.886559,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
36911,3374.886431,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
36915,3375.0837,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
36917,3375.083859,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
36924,3375.084112,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
36963,3378.89142,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
36969,3378.891661,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
37016,3383.936588,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
37017,3383.936788,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
37030,3385.040884,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
37035,3385.041177,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
37082,3390.086642,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
37083,3390.086789,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
37134,3395.086728,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
37136,3395.246158,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
37141,3395.246411,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
37145,3395.246677,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
37196,3400.286811,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
37197,3400.287012,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
37246,3405.286858,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
37252,3405.870702,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
37257,3405.870897,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
37261,3405.871182,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
37308,3410.886955,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
37309,3410.88714,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
37354,3415.362902,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
37359,3415.363144,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
37406,3420.387124,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
37407,3420.38728,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
37457,3425.387182,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
37459,3425.46674,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
37464,3425.466919,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
37468,3425.467079,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
37520,3430.487369,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
37521,3430.487584,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
37574,3435.487301,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
37578,3435.750825,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
37580,3435.75099,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
37587,3435.751245,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
37632,3440.787478,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
37633,3440.787654,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
37689,3445.763508,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
37694,3445.76385,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
37769,3450.787608,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
37770,3450.787807,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
37819,3455.787675,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
37820,3455.81135,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
37825,3455.811534,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
37829,3455.811684,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
37878,3460.838008,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
37879,3460.83824,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
37926,3465.838037,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
37931,3466.062253,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
37936,3466.062558,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
37940,3466.062736,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
37987,3471.087927,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
37988,3471.088128,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
38037,3476.088017,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
38038,3476.096408,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
38043,3476.096654,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
38047,3476.096866,172.24.10.211,172.24.10.1,DNP 3.0,148,Response,1
38096,3481.138145,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
38097,3481.138381,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
