No.,Time,Source,Destination,Protocol,Length,Info,Label
2840,185.357265,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2845,185.357564,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2854,186.089785,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2859,186.09007,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2872,187.245351,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2877,187.245641,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2890,188.422937,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2895,188.423246,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2906,189.248253,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2911,189.248566,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2924,190.449542,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2929,190.449885,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2940,191.570294,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2945,191.570633,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2958,192.838027,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2963,192.838334,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2974,193.892845,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2979,193.89316,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
2988,194.815591,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
2993,194.81598,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3006,195.864181,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3011,195.864429,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3023,197.077526,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3028,197.077874,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3041,198.226177,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3046,198.226447,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3057,199.28629,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3062,199.286547,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3073,200.370526,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3078,200.370855,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3091,201.510008,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3096,201.510357,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3109,202.699992,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3114,202.700339,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3125,203.752253,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3130,203.752613,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3144,204.971591,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3149,204.971833,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3164,206.50077,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3169,206.501069,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3174,206.932556,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3179,206.932845,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3192,208.002361,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3197,208.002674,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3208,209.192615,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3213,209.192909,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3226,210.338867,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3231,210.339166,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3242,211.31671,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3247,211.317001,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3260,212.594721,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3265,212.595041,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3276,213.697786,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3281,213.69808,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3292,214.680941,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3297,214.681256,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3310,215.847085,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3315,215.847388,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3326,216.842117,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3331,216.842406,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3347,218.120464,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3352,218.120841,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3363,219.171186,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3368,219.171438,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3379,220.198513,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3384,220.198835,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3397,221.33615,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3402,221.336451,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3411,222.33889,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3416,222.339192,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3429,223.5164,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3434,223.516772,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3447,224.674179,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3452,224.674493,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3463,225.792283,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3468,225.792578,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3482,226.935298,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3487,226.935531,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3495,227.837142,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3500,227.837454,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3514,229.106881,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3519,229.107208,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3531,230.175538,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3536,230.175844,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3547,231.224255,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3552,231.224583,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3565,232.466804,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3570,232.467137,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3581,233.360452,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3586,233.360708,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3599,234.523714,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3604,234.524017,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3617,235.746505,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3622,235.74676,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3633,236.825319,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3638,236.825663,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3652,238.009675,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3657,238.00991,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3665,238.892332,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3670,238.892669,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3682,240.000849,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3687,240.001147,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3700,241.146566,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3705,241.146874,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3716,242.264695,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3721,242.265007,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3732,243.307136,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3737,243.30744,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3750,244.453588,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3755,244.453874,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3766,245.473549,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3771,245.473861,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3784,246.719146,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3789,246.719455,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3800,247.845936,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3805,247.846212,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3816,248.912615,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3821,248.912995,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3833,249.981317,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3838,249.981589,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3851,251.077847,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3856,251.078127,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3867,252.082583,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3872,252.082881,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3887,253.310894,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3892,253.311178,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3903,254.550533,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3908,254.550862,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3921,255.599595,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3926,255.599831,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3935,256.50142,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3940,256.501711,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3951,257.638545,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3956,257.638851,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3969,258.800238,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3974,258.800542,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
3987,259.956215,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
3992,259.956691,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4001,260.895906,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4006,260.896212,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4020,262.08689,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4025,262.087196,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4040,263.209679,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4045,263.209913,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4056,264.278215,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4061,264.27856,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4072,265.400351,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4077,265.400655,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4090,266.521555,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4095,266.521815,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4106,267.517525,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4111,267.517801,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4124,268.795249,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4129,268.79564,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4141,270.006597,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4146,270.006939,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4157,271.134226,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4162,271.134522,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4173,272.072919,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4178,272.07319,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4191,273.333038,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4196,273.333348,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4209,274.458568,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4214,274.458884,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4227,275.876396,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4232,275.876704,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4239,276.493754,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4244,276.494046,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4257,277.65319,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4262,277.653483,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4275,278.874551,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4280,278.87487,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4296,280.224469,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4301,280.224704,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4310,281.001758,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4315,281.002078,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4326,281.995402,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4331,281.995697,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4344,283.317745,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4349,283.318058,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4360,284.289006,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4365,284.289397,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4376,285.291981,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4381,285.292297,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4394,286.500614,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4399,286.500906,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4412,287.82647,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4417,287.82675,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4426,288.670822,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4431,288.671068,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4444,289.839276,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4449,289.839566,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4458,290.806317,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4463,290.806649,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4477,292.06156,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4482,292.061881,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4497,293.381891,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4502,293.382206,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4511,294.363247,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4516,294.363564,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4527,295.259932,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4532,295.260235,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4545,296.481753,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4550,296.482074,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4561,297.601979,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4566,297.602219,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4577,298.564362,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4582,298.564617,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4597,299.743139,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4602,299.743443,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4613,300.905455,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4618,300.905804,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4634,302.364849,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4639,302.365135,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4645,302.996574,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4650,302.996885,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4664,304.190306,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4669,304.190615,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4682,305.322565,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4687,305.322862,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4698,306.591092,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4703,306.591345,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4712,307.46776,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4717,307.46807,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4730,308.661251,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4735,308.661509,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4751,310.060334,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4756,310.06066,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4764,310.987012,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4769,310.987383,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4780,311.867306,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4785,311.867613,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4797,313.041963,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4802,313.042279,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4815,314.194687,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4820,314.194986,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4831,315.259439,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4836,315.259761,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4847,316.269376,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4852,316.269718,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4865,317.457885,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4870,317.458181,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4881,318.658195,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4886,318.65851,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4899,319.710367,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4904,319.710752,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4915,320.812427,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4920,320.812733,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4933,321.786146,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4938,321.786397,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4951,323.020421,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4956,323.020744,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4970,324.594989,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4975,324.595283,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
4986,325.610801,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
4991,325.611083,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5000,326.209282,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5005,326.209577,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5020,327.476518,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5025,327.476846,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5038,328.792245,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5043,328.792565,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5052,329.525762,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5057,329.526059,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5068,330.613809,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5073,330.614115,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5086,331.804922,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5091,331.80521,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5105,333.133313,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5110,333.133623,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5119,334.108809,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5124,334.109131,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5134,335.020528,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5139,335.020768,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5153,336.27691,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5158,336.27729,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5171,337.643555,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5176,337.643855,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5185,338.519264,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5190,338.51954,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5201,339.451516,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5206,339.45178,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5217,340.560342,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5222,340.560615,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5233,341.748503,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5238,341.748815,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5249,342.820291,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5254,342.820631,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5267,344.003965,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5272,344.004208,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5288,345.141601,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5293,345.14192,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5304,346.241502,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5309,346.241842,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5322,347.249572,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5327,347.249912,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5342,348.669026,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5347,348.669339,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5358,349.840844,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5363,349.841174,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5374,350.694237,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5379,350.694525,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5390,351.868944,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5395,351.869259,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5411,353.425766,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5416,353.426056,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5425,354.278656,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5430,354.279005,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5441,355.138782,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5446,355.139122,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5461,356.469186,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5466,356.469457,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5479,357.811767,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5484,357.812084,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5493,358.552426,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5498,358.552715,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5511,359.887987,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5516,359.888337,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5528,361.13039,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5533,361.130682,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5541,361.848503,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5546,361.848793,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5560,363.247406,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5565,363.247679,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5576,364.118318,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5581,364.118629,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
5592,365.212115,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
5597,365.212441,172.24.10.211,172.24.10.1,DNP 3.0,165,Response,1
