No.,Time,Source,Destination,Protocol,Length,Info,Label
3214,209.318466,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3236,211.342727,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3241,211.35002,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3255,212.540279,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3260,212.550893,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3278,214.095461,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3283,214.103894,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3295,215.151293,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3300,215.158564,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3312,216.163051,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3317,216.170694,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3329,217.078933,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3334,217.08726,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3350,218.638916,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3355,218.646606,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3371,220.08721,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3376,220.094944,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3388,221.146731,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3393,221.154514,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3415,223.262982,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3420,223.271192,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3432,224.186637,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3437,224.19363,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3451,225.548047,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3456,225.555652,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3468,226.517534,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3473,226.525137,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3487,227.785071,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3493,227.793354,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3512,229.671404,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3517,229.678699,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3529,230.598176,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3534,230.605835,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3554,232.245325,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3559,232.25299,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3571,233.345706,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3576,233.352778,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3588,234.400231,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3593,234.408232,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3607,235.536065,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3612,235.544162,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3627,236.889146,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3632,236.896755,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3647,238.314394,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3654,238.321746,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3664,239.321084,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3669,239.325821,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3685,240.456773,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3690,240.468226,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3702,241.56611,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3707,241.573569,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3721,242.639484,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3726,242.646658,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3741,243.904079,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3746,243.911628,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3763,245.77858,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3769,245.786967,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3780,246.792907,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3787,246.803371,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3801,248.055138,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3806,248.063477,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3820,249.154867,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3825,249.16198,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3839,250.49282,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3844,250.501247,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3856,251.429063,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3861,251.437217,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3873,252.503157,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3878,252.510926,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3890,253.47877,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3895,253.487267,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3913,255.090522,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3918,255.098864,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3930,256.040453,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3935,256.048565,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3953,257.765378,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3958,257.773012,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3976,259.068688,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
3981,259.075908,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
3995,260.363171,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4000,260.371941,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4018,262.055633,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4023,262.063258,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4035,263.019559,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4040,263.026921,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4054,264.218245,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4059,264.225872,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4071,265.273345,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4076,265.280925,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4098,267.409215,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4103,267.416328,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4115,268.361664,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4120,268.36913,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4134,269.679169,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4139,269.687248,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4151,270.618307,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4156,270.626205,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4172,272.069573,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4177,272.076819,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4196,273.9062,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4201,273.912975,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4211,274.916669,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4218,274.925357,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4237,276.724807,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4242,276.7322,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4258,278.335753,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4263,278.34305,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4277,279.623853,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4282,279.63118,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4304,281.689474,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4311,281.699597,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4323,282.720161,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4328,282.728139,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4344,284.081011,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4349,284.090163,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4363,285.437036,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4368,285.44545,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4382,286.63026,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4387,286.638298,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4402,287.930079,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4407,287.939807,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4422,289.060029,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4427,289.06931,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4449,291.114749,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4454,291.124742,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4464,292.053425,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4469,292.063583,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4485,293.458513,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4490,293.467282,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4510,295.305004,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4515,295.314441,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4527,296.314731,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4532,296.324369,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4549,297.866756,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4554,297.875174,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4569,299.164045,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4574,299.173491,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4588,300.430206,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4593,300.440763,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4610,301.865638,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4615,301.875707,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4627,302.931151,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4632,302.940681,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4655,304.699626,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4660,304.709847,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4676,306.132356,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4681,306.141779,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4695,307.352222,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4700,307.361866,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4712,308.370283,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4717,308.378471,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4733,309.781431,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4738,309.790544,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4758,311.858716,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4764,311.86846,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4776,312.875705,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4781,312.885556,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4800,314.457908,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4805,314.465747,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4823,316.12485,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4828,316.134899,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4840,317.16553,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4845,317.175733,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4861,318.55305,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4866,318.560654,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4878,319.708837,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4883,319.71828,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4901,321.126732,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4906,321.136581,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4920,322.58456,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4925,322.592582,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4939,323.846133,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4944,323.856042,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4967,325.901112,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4972,325.911257,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
4986,326.967379,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
4991,326.978432,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5004,328.057576,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5009,328.06778,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5021,329.160487,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5026,329.16914,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5040,330.432346,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5045,330.440942,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5057,331.554182,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5064,331.562612,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5078,332.695515,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5083,332.704742,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5101,334.232227,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5106,334.240278,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5118,335.300214,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5123,335.309713,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5145,337.23574,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5150,337.241978,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5160,338.22519,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5165,338.233715,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5181,339.526625,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5186,339.535682,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5198,340.564749,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5203,340.574736,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5221,342.180045,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5226,342.189854,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5238,343.192379,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5243,343.201895,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5262,344.918848,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5267,344.930155,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5284,346.619982,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5289,346.629831,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5301,347.736151,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5306,347.7459,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5324,349.168904,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5329,349.178812,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5341,350.231102,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5346,350.24088,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5368,352.035697,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5373,352.044796,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5387,353.094012,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5392,353.103776,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5406,354.545588,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5411,354.55384,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5429,356.082848,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5434,356.092789,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5448,357.394976,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5453,357.405154,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5467,358.615081,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5472,358.625256,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5490,360.023492,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5495,360.032012,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5517,362.30864,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5522,362.318335,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5534,363.304214,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5539,363.314098,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5555,364.872549,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5560,364.880899,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5580,366.615087,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5585,366.625176,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5599,367.915145,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5605,367.924075,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5622,369.318495,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5627,369.326984,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5639,370.425797,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5644,370.435206,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5668,372.608056,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5673,372.618174,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5683,373.611917,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5690,373.616456,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5706,375.088659,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5711,375.098138,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5729,376.836988,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5734,376.846993,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5750,378.056062,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5755,378.06609,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5769,379.333917,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5774,379.342709,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5788,380.702676,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5793,380.713394,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5819,383.147892,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5824,383.155779,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5836,384.235816,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5841,384.244818,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5855,385.34001,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5860,385.348635,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5872,386.40299,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5877,386.410705,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5889,387.554771,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5894,387.564012,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5908,388.762032,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5913,388.769727,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5929,390.072561,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5934,390.079755,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5948,391.471119,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5955,391.478705,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5973,393.203249,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5978,393.211864,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
5992,394.42507,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
5997,394.432576,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6011,395.5889,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6016,395.595842,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6034,397.08552,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6039,397.092706,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6059,398.861591,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6064,398.868726,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6082,400.192421,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6087,400.199309,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6109,402.400868,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6114,402.407824,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6126,403.471123,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6131,403.478749,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6147,404.86522,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6152,404.87381,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6168,406.245936,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6173,406.255358,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6187,407.529617,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6192,407.539218,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6214,409.476793,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6219,409.486284,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6231,410.525963,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6236,410.532854,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6260,412.773926,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6265,412.782066,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6277,413.797792,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6282,413.806572,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6298,415.271325,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6305,415.280861,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6317,416.396958,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6322,416.405013,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6342,418.121287,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6347,418.131266,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6363,419.714492,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6368,419.717606,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6386,421.116116,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6391,421.123075,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6409,422.923836,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6414,422.930809,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6428,424.114006,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6433,424.120997,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6457,426.377781,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6462,426.384755,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6474,427.421346,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6479,427.431271,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6499,429.21859,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6506,429.228081,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6522,430.921911,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6527,430.931487,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6543,432.230658,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6548,432.240591,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6562,433.334228,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
6567,433.342095,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
6587,435.132571,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
