No.,Time,Source,Destination,Protocol,Length,Info,Label
33028,3056.505515,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
33078,3061.518524,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
33079,3061.518737,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
33117,3065.172863,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
33122,3065.17318,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
33126,3065.562853,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
33178,3070.568654,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
33179,3070.568816,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
33226,3075.331583,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
33231,3075.33199,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
33237,3075.80723,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
33289,3080.818977,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
33290,3080.819164,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
33335,3085.469692,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
33340,3085.47001,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
33349,3086.07862,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
33399,3091.11896,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
33400,3091.119084,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
33442,3095.458066,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
33447,3095.458326,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
33451,3095.865491,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
33481,3098.62035,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
33486,3098.620658,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
33493,3099.003406,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
33545,3104.019306,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
33546,3104.019495,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
33565,3105.597864,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
33570,3105.598203,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
33577,3106.088767,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
33629,3111.119233,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
33630,3111.119406,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
33678,3115.868518,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
33683,3115.868838,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
33690,3116.345373,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
33738,3121.369427,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
33739,3121.369624,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
33783,3125.904396,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
33788,3125.904664,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
33795,3126.285315,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
33845,3131.319572,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
33846,3131.319764,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
33891,3135.975586,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
33896,3135.976027,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
33904,3136.38447,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
33958,3141.419987,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
33959,3141.420177,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34005,3146.053668,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
34010,3146.054036,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
34018,3146.642911,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
34068,3151.669916,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
34069,3151.670046,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34114,3156.128862,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
34119,3156.129223,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
34125,3156.569294,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
34175,3161.570051,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
34176,3161.570239,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34223,3166.523122,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
34228,3166.523461,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
34234,3166.915098,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
34284,3171.920242,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
34285,3171.920446,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34333,3176.385138,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
34338,3176.385453,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
34342,3176.821724,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
34394,3181.82053,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
34395,3181.820726,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34442,3186.626504,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
34447,3186.626788,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
34454,3187.255701,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
34506,3192.270518,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
34507,3192.270715,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34551,3196.735335,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
34556,3196.735735,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
34565,3197.509056,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
34615,3202.520687,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
34616,3202.520872,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34658,3206.753822,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
34663,3206.754228,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
34668,3207.21013,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
34718,3212.221044,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
34719,3212.221235,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34765,3216.921875,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
34770,3216.922199,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
34779,3217.365985,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
34831,3222.371092,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
34832,3222.371273,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34881,3227.258503,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
34886,3227.258899,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
34892,3227.692644,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
34943,3232.721186,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
34944,3232.72133,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
34984,3236.973266,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
34989,3236.973601,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
34996,3237.471474,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
35046,3242.471386,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35047,3242.471607,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
35092,3247.070676,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
35097,3247.071018,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
35105,3247.631735,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
35155,3252.671528,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35156,3252.671727,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
35201,3257.247984,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
35206,3257.248343,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
35214,3257.954842,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
35266,3262.971647,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35267,3262.971842,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
35315,3267.360443,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
35320,3267.36072,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
35328,3267.982285,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
35379,3273.022055,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35380,3273.022252,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
35429,3277.706078,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
35434,3277.706399,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
35441,3278.224313,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
35491,3283.27199,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35492,3283.272245,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
35534,3287.605886,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
35539,3287.606258,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
35548,3288.437305,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
35599,3293.472159,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35600,3293.472337,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
35642,3297.594949,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
35647,3297.59527,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
35654,3298.123461,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
35710,3303.122259,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35711,3303.12245,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
35755,3307.708283,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
35760,3307.708535,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
35767,3308.215535,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
35817,3313.222639,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35818,3313.222831,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
35866,3318.1005,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
35871,3318.100765,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
35876,3318.517933,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
35926,3323.522573,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
35927,3323.522765,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
35974,3328.06025,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
35979,3328.06059,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
35992,3328.951306,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
36042,3333.972744,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
36043,3333.9729,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
36088,3338.291034,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
36093,3338.291323,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
36101,3339.07434,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
36153,3344.072896,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
36154,3344.073067,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
36195,3348.442651,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
36200,3348.442943,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
36206,3348.872932,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
36256,3353.873129,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
36257,3353.873291,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
36302,3358.446095,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
36307,3358.446417,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
36313,3359.010505,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
36363,3364.023439,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
36364,3364.023626,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
36413,3368.925496,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
36418,3368.925828,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
36423,3369.342241,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
36473,3374.373404,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
36474,3374.373542,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
36518,3378.580634,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
36523,3378.580987,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
36529,3379.051927,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
36581,3384.073591,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
36582,3384.073791,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
36627,3388.618956,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
36632,3388.619255,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
36638,3389.046204,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
36688,3394.073732,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
36689,3394.073922,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
36736,3398.947608,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
36741,3398.947897,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
36752,3399.785411,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
36766,3400.748884,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
36771,3400.749192,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
36775,3401.16899,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
36825,3406.173943,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
36826,3406.17414,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
36855,3408.838794,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
36860,3408.839152,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
36867,3409.349459,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
36917,3414.374038,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
36918,3414.374222,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
36964,3419.11079,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
36969,3419.111134,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
36980,3419.939864,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
37030,3424.974185,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
37031,3424.974359,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
37076,3429.316078,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
37081,3429.316362,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
37092,3430.291132,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
37142,3435.324415,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
37143,3435.324608,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
37182,3439.127656,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
37187,3439.128,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
37196,3439.923022,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
37246,3444.924462,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
37247,3444.924613,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
37292,3449.250339,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
37297,3449.250654,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
37301,3449.70921,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
37351,3454.724715,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
37352,3454.724869,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
37399,3459.456612,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
37404,3459.456979,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
37412,3460.168394,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
37466,3465.174813,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
37467,3465.175007,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
37514,3470.082733,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
37519,3470.083076,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
37526,3470.534734,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
37576,3475.575005,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
37577,3475.575156,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
37617,3479.588918,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
37622,3479.589224,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
37628,3480.218332,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
37678,3485.225319,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
37679,3485.225513,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
37726,3489.680278,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
37731,3489.680596,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
37737,3490.20903,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
37787,3495.225507,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
37788,3495.225695,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
37833,3499.751526,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
37838,3499.751853,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
37847,3500.609991,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
37899,3505.625755,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
37900,3505.625913,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
37940,3509.768557,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
37945,3509.768853,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
37954,3510.364464,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
38002,3515.375632,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
38003,3515.375825,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
38049,3519.968881,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
38054,3519.969207,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
38059,3520.367107,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
38111,3525.375821,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
38112,3525.376011,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
38158,3530.188517,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
38163,3530.188863,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
38172,3530.952799,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
38222,3535.975951,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
38223,3535.976161,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
38266,3540.376686,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
38271,3540.376994,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
38281,3541.059824,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
38333,3546.07609,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
38334,3546.076289,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
38376,3550.250347,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
38381,3550.250682,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
38388,3550.86341,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
38438,3555.876261,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
38439,3555.876485,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
38490,3560.627608,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
38495,3560.62794,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
38504,3561.557814,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
38554,3566.576472,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
38555,3566.576667,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
38597,3570.672683,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
38602,3570.673017,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
38611,3571.517362,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
38663,3576.526651,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
38664,3576.526841,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
38708,3581.219019,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
38713,3581.219354,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
38718,3581.650219,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
38770,3586.676766,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
38771,3586.676929,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
38813,3590.810028,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
38818,3590.810338,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
38822,3591.223268,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
38872,3596.227207,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
38873,3596.227399,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
38920,3600.840857,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
38925,3600.841192,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
38931,3601.287267,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
38981,3606.327067,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
38982,3606.327225,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
39028,3610.938411,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
39033,3610.938782,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
39042,3611.679079,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
39092,3616.72724,172.24.10.211,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",1
39093,3616.727435,172.24.10.1,172.24.10.211,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",1
39137,3621.159631,172.24.10.1,172.24.10.211,DNP 3.0,81,"Read, Class 0123",1
39142,3621.159973,172.24.10.211,172.24.10.1,DNP 3.0,211,Response,1
39153,3622.168834,172.24.10.1,172.24.10.211,DNP 3.0,69,Confirm,1
