No.,Time,Source,Destination,Protocol,Length,Info,Label
2274,195.632197,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
2323,200.352622,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
2328,200.361973,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
2382,205.382718,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
2383,205.382911,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
2437,210.432751,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
2442,210.60251,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
2444,210.60775,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
2451,210.613967,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
2503,215.632665,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
2504,215.632822,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
2556,220.58501,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
2561,220.594958,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
2613,225.632693,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
2614,225.632883,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
2668,230.682836,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
2672,230.707533,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
2674,230.712246,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
2681,230.716412,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
2731,235.732639,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
2732,235.732832,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
2786,240.779269,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
2787,240.785122,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
2789,240.785212,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
2798,240.796603,172.24.10.210,172.24.10.1,DNP 3.0,165,Response,0
