No.,Time,Source,Destination,Protocol,Length,Info,Label
11257,651.025598,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
11334,655.268052,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
11339,655.274178,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
11419,660.275524,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
11420,660.275699,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
11501,665.325855,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
11502,665.326001,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
11508,665.454618,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
11513,665.459918,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
11595,670.475725,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
11596,670.47591,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
11668,675.526045,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
11678,675.93342,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
11682,675.937184,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
11687,675.942292,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
11773,680.976031,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
11774,680.976145,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
11854,685.844912,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
11859,685.849745,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
11934,690.87615,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
11935,690.876269,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
12023,695.79519,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
12028,695.800658,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
12103,700.82623,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
12104,700.826421,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
12193,705.876354,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
12200,706.519561,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
12205,706.523167,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
12209,706.526372,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
12284,711.526553,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
12285,711.526647,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
12356,716.576534,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
12357,716.58159,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
12362,716.585124,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
12366,716.588335,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
12453,721.626583,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
12454,721.62677,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
12529,726.676637,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
12539,727.648848,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
12544,727.652249,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
12548,727.65536,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
12632,732.676729,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
12633,732.676824,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
12699,736.650207,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
12704,736.655259,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
12781,741.676956,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
12782,741.677045,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
12863,746.563853,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
12868,746.569145,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
12943,751.577068,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
12944,751.577163,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
13012,756.596073,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
13017,756.601243,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
13100,761.627304,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
13101,761.62746,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
13183,766.677358,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
13184,766.677468,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
13191,766.90232,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
13196,766.907388,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
13271,771.927649,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
13272,771.927812,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
13351,776.735406,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
13356,776.740625,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
13430,781.777639,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
13436,782.373018,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
13441,782.376519,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
13445,782.380962,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
13500,786.706693,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
13505,786.711853,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
13597,791.72815,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
13598,791.728277,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
13676,796.778044,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
13677,796.778143,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
13685,797.257698,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
13690,797.2637,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
13779,802.278069,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
13780,802.278178,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
13863,807.328402,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
13871,807.875401,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
13873,807.878615,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
13880,807.884319,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
13956,812.928501,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
13957,812.928698,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
14035,817.219604,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
14040,817.225854,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
14110,822.228404,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
14111,822.228572,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
14190,827.278425,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
14191,827.309211,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
14198,827.508418,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
14203,827.51415,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
14291,832.52873,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
14292,832.528912,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
14359,837.578765,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
14364,837.859424,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
14366,837.862744,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
14373,837.867525,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
14454,842.878832,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
14455,842.878932,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
14534,847.820939,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
14539,847.826214,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
14606,852.828959,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
14607,852.829045,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
14690,857.822063,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
14695,857.827643,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
14774,862.829091,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
14775,862.829213,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
14847,867.749355,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
14854,867.75463,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
14937,872.779227,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
14938,872.779332,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
15013,877.829371,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
15014,877.829515,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
15021,878.065196,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
15026,878.070351,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
15103,883.079437,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
15104,883.07959,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
15183,888.129699,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
15185,888.182021,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
15190,888.185359,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
15194,888.189988,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
15260,893.229533,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
15261,893.229648,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
15349,898.080698,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
15354,898.085651,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
15431,903.129879,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
15432,903.130009,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
15522,908.179855,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
15529,908.522335,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
15534,908.525731,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
15538,908.530316,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
15617,913.53038,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
15618,913.530553,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
15686,918.532726,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
15691,918.538895,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
15777,923.580145,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
15778,923.580351,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
15855,928.630102,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
15858,928.669791,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
15863,928.673309,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
15867,928.67807,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
15930,933.680325,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
15931,933.680408,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
16028,938.498673,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
16033,938.504003,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
16113,943.530767,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
16114,943.530968,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
16198,948.5805,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
16199,948.5806,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
16208,948.9642,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
16213,948.969462,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
16294,953.980675,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
16295,953.980882,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
16370,959.030822,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
16379,959.837164,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
16384,959.841106,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
16388,959.845609,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
16490,964.880858,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
16491,964.880964,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
16562,969.474554,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
16567,969.479844,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
16636,974.480907,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
16637,974.481164,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
16712,979.012834,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
16717,979.018224,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
16803,984.031175,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
16804,984.031305,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
16900,989.042057,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
16905,989.047253,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
16996,994.081312,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
16997,994.081443,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
17070,999.131601,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
17071,999.131733,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
17082,999.918074,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
17087,999.923514,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
17168,1004.931662,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
17169,1004.931764,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
17238,1009.479719,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
17243,1009.484397,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
17310,1014.481549,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
17311,1014.481653,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
17403,1019.531972,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
17405,1019.583857,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
17410,1019.587104,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
17414,1019.591333,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
17491,1024.63189,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
17492,1024.632056,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
17563,1029.584537,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
17568,1029.58843,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
17655,1034.632063,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
17656,1034.632204,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
17731,1039.681997,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
17732,1039.682099,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
17736,1039.826266,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
17741,1039.832676,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
17823,1044.833779,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
17824,1044.833897,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
17905,1049.883896,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
17910,1050.307479,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
17917,1050.310979,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
17921,1050.315336,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
17995,1055.332589,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
17996,1055.332767,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
18078,1060.148486,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
18083,1060.153714,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
18154,1065.182695,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
18155,1065.182802,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
18234,1070.148321,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
18239,1070.153236,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
18325,1075.182846,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
18326,1075.182968,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
18401,1080.232774,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
18402,1080.232883,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
18409,1080.547262,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
18414,1080.552334,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
18449,1082.431346,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
18454,1082.436173,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
18535,1087.432951,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
18536,1087.433132,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
18582,1090.610158,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
18587,1090.61528,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
18656,1095.633047,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
18657,1095.633185,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
18747,1100.683206,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
18748,1100.6833,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
18755,1101.146097,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
18760,1101.151399,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
18833,1106.183309,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
18834,1106.183415,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
18911,1110.796368,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
18916,1110.80207,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
19000,1115.833431,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
19001,1115.833527,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
19071,1120.883489,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
19078,1121.358427,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
19082,1121.361473,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
19087,1121.366034,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
19173,1126.383603,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
19174,1126.383787,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
19244,1131.12088,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
19249,1131.126271,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
19311,1136.13409,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
19312,1136.13419,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
19397,1141.183902,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
19398,1141.218103,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
19403,1141.221626,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
19407,1141.226307,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
19484,1146.233941,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
19485,1146.234142,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
19556,1151.284045,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
19557,1151.324942,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
19562,1151.328667,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
19566,1151.333166,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
19649,1156.334228,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
19650,1156.334365,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
19727,1161.384214,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
19732,1161.51427,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
19737,1161.51777,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
19741,1161.520895,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
19805,1166.534432,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
19806,1166.534564,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
19899,1171.44452,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
19904,1171.449469,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
19976,1176.484375,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
19977,1176.48459,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
20051,1181.534833,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
20052,1181.534911,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
20058,1181.637314,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
20064,1181.643141,172.24.10.210,172.24.10.1,DNP 3.0,148,Response,0
20147,1186.684701,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
20148,1186.684897,172.24.10.1,172.24.10.210,DNP 3.0,64,"from 1 to 1024, len=5, Status of Link",0
20216,1191.734961,172.24.10.210,172.24.10.1,DNP 3.0,64,"from 1024 to 1, len=5, Request Link Status",0
20223,1192.341441,172.24.10.1,172.24.10.210,DNP 3.0,81,"Read, Class 0123",0
